"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.956472439991371,3.02710190350898,-2.39508885752902,-1.37429000986004,0.208140270899687,0.537763021845436,131.660287596751,2055.66028759675
0.67298417967771,3.00549217175581,-3.3555704083606,-1.98577134764023,0.247187659802655,0.506342589085008,172.024071319073,2096.02407131907
0.937341150860681,3.3382520108453,-2.97221733988745,-1.53220388004358,0.248498913053712,0.510494317206908,147.040042106197,2071.0400421062
0.823808414411875,3.21991644084908,-3.14632070535839,-1.77864630489014,0.175640871909218,0.518377322115656,168.189749429146,2092.18974942915
1.02891878134369,3.14588568886195,-2.40461077852573,-1.2991274286159,0.229606299401802,0.495514521615391,136.03624074898,2060.03624074898
0.718101577035691,2.98735101821172,-3.10689545581065,-1.80673301890752,0.27330072126573,0.516854596817282,158.10363271632,2082.10363271632
1.11378639839031,3.60169514876464,-2.91173603021701,-1.36161014824902,0.255259636644192,0.54650599479643,119.556869819709,2043.55686981971
0.579651329297349,2.64707655395779,-3.02208152054397,-2.02876775707681,0.254567430963355,0.487883900894929,165.036826308035,2089.03682630803
0.66278484381434,2.59532238534365,-2.54068056426192,-1.69878843607245,0.259103638229909,0.517009556785861,151.443328834716,2075.44332883472
0.964153532458811,3.0322143506999,-2.38404039373864,-1.31968643579211,0.252788408005364,0.496850758955628,127.61506837823,2051.61506837823
0.399586554917343,2.59195059967817,-4.20322445068362,-3.04084896881802,0.202441587109633,0.508334827167276,236.977015725541,2160.97701572554
0.68922011278745,2.93296069737108,-3.12028707981723,-1.90960175829227,0.218137002485583,0.508022858226996,166.48078895244,2090.48078895244
1.04569272778301,3.20686583399562,-2.45865448903228,-1.32410813085457,0.209260969260789,0.500917474850923,137.146314478778,2061.14631447878
0.879143758418032,3.65031570414807,-3.78914273472386,-1.82744696518068,0.248616061596987,0.513310471993422,160.094985737461,2084.09498573746
0.338064779052787,2.17767741736976,-3.50693064463079,-2.96577410369164,0.255024915169963,0.519106267679953,207.515701913027,2131.51570191303
0.640619168228646,2.72300405202495,-2.89358773319514,-1.90219066560397,0.223100136694558,0.528879565270125,152.798559185932,2076.79855918593
0.468672349906581,2.38952150166573,-3.0457381409747,-2.31864345969636,0.230601766891078,0.50107149927993,196.870943378018,2120.87094337802
0.782017667565274,3.29539888823059,-3.47167790542436,-1.88731896905483,0.219665965499435,0.547130337738002,165.164983253492,2089.16498325349
0.714842453278761,2.83927169432547,-2.81931484246017,-1.78393613580989,0.20200613811537,0.487017135357706,157.752161664823,2081.75216166482
0.691726344920199,3.19170369620737,-3.68172058184332,-2.06400013245509,0.2430564945233,0.497569067413855,182.231747133052,2106.23174713305
0.336712272047471,2.35111127059811,-4.10418973825977,-3.22887585972407,0.262400618411898,0.532385295735014,231.728985040825,2155.72898504082
0.812633845088348,3.62989581501465,-4.05353029150182,-1.94427825301605,0.289135871287379,0.502858859832118,143.950926022198,2067.9509260222
0.557640280651035,2.68625109918665,-3.23503574717424,-2.15261656243421,0.255971188840233,0.518462390576378,183.501510943633,2107.50151094363
0.58614445034416,2.85780484676491,-3.48337706575472,-2.17854344187252,0.259255674955187,0.512888928804069,171.52663506125,2095.52663506125
1.60740714065864,4.13930763349352,-2.66483009364963,-1.07314005098849,0.21443281365532,0.491932709371335,118.512106109295,2042.51210610929
0.746914676741981,3.17826060029749,-3.38102220974726,-1.87410816877569,0.253484646886314,0.526929019286426,160.428642112843,2084.42864211284
0.390801132940473,2.7247342793477,-4.74933173631772,-3.26118678088764,0.224901218456431,0.546041101394433,242.46749621558,2166.46749621558
0.491600952280241,2.35703436407711,-2.82526456044851,-2.15823535937178,0.239069154730819,0.515085584267189,169.718017002914,2093.71801700291
0.706405120948597,2.98242375196351,-3.14792856552753,-1.86940440740564,0.241582378731012,0.546303831656535,161.091596142367,2085.09159614237
0.432668369048012,2.38183672685381,-3.27799915549186,-2.51902694068615,0.233470002982857,0.496279674778587,205.374203013021,2129.37420301302
0.545277625893317,2.53063779507468,-2.93617752945973,-2.06952908958347,0.250974883900487,0.501325417150455,172.40238882645,2096.40238882645
0.965240731621399,3.44327324095271,-3.07077038490315,-1.55460151118161,0.229032937796075,0.533018611587222,140.928251236304,2064.9282512363
0.596114719764796,3.02399481609952,-3.83506074611144,-2.27652476312895,0.259895422311761,0.508416891532698,157.432070832867,2081.43207083287
0.760371713845728,2.58988573093594,-2.20533851311389,-1.50656004817965,0.196479191560795,0.488131762524929,142.849788867071,2066.84978886707
0.674784236804597,2.56076846324673,-2.42949329752124,-1.66719220138353,0.230279852330337,0.487322294965546,161.889980673731,2085.88998067373
1.35422889242362,3.97127272163886,-2.91143674416222,-1.22226386780657,0.243984837953801,0.524243782207433,111.628790413397,2035.6287904134
0.726017538218432,3.13129265162922,-3.37629366854124,-1.91609508072464,0.240390463214884,0.508512726330356,169.205195905738,2093.20519590574
0.585134198006759,2.75855058113068,-3.25122054674736,-2.14023971807169,0.216955084870609,0.510288528776068,183.576162747972,2107.57616274797
0.640595578140672,3.34542490540546,-4.36775876216297,-2.3597967813939,0.251386482714437,0.54525977038279,180.662479125627,2104.66247912563
0.677760551968028,2.88838881880026,-3.07733680587681,-1.89885637899617,0.231976413214284,0.490452315035402,164.876949950181,2088.87694995018
0.779937346351944,3.21355524397233,-3.31018169419794,-1.83788468543205,0.222252105685414,0.545981535480396,165.588670221273,2089.58867022127
0.496887651727682,2.20479069886575,-2.44577522147252,-1.95545482141909,0.263145994278057,0.497740234106202,159.940833188572,2083.94083318857
0.740839462584209,3.2012371903409,-3.45821195629708,-1.90198167819201,0.25856547947038,0.505134781207838,162.838119106589,2086.83811910659
0.720453243985116,3.09246833885244,-3.31852223119504,-1.92326436158707,0.222932053427143,0.55150166752169,161.2934354947,2085.2934354947
0.572716977333764,2.65096970884642,-3.0676759531112,-2.09325096097861,0.221129277221926,0.499869546573976,181.176372201594,2105.17637220159
1.60182492763348,3.9283979178106,-2.4085513239356,-1.03846427649883,0.187761464542156,0.539879108480634,123.301072705212,2047.30107270521
0.833509830968414,2.99169392090934,-2.68450118518909,-1.53340396372866,0.261232289951417,0.484950435470989,135.025989039093,2059.02598903909
0.97284456557698,3.39820618293321,-2.96753604592442,-1.4911893779068,0.255341518792911,0.509653412348217,127.527210079445,2051.52721007944
0.834785542546622,2.92443609652627,-2.56123460660801,-1.53281068063281,0.218798533636095,0.499090926732311,145.960881071311,2069.96088107131
0.749246587667447,2.39556730029856,-1.91483777995092,-1.39494936230234,0.203701428858706,0.514936816753436,133.509003734598,2057.5090037346
1.553765074136,4.19804659423152,-2.83562738999311,-1.10169939323806,0.249227675503628,0.525056887815472,108.745839165165,2032.74583916517
1.56892522474159,4.2085977125345,-2.8223611977537,-1.12545909480764,0.215776818212912,0.504245435305483,109.009575903292,2033.00957590329
0.703697412590903,2.89604650245695,-2.97964906305155,-1.82566764928092,0.232067998626438,0.50717314356476,153.327043233046,2077.32704323305
0.846070559082669,2.85070172097594,-2.40124780809835,-1.48928234978577,0.195389035108383,0.51690511434581,141.539762808518,2065.53976280852
0.777110517526062,3.09080695987684,-3.0732718988399,-1.78816996114581,0.200483447970596,0.545672188471846,166.086247248822,2090.08624724882
0.865724528961085,3.37778073976628,-3.29475553257914,-1.7268377799171,0.224002601040912,0.537110790176177,162.064124952654,2086.06412495265
0.639165235160169,3.11992539657184,-3.8072840733174,-2.18851583200009,0.252109240317878,0.502496168934298,172.484293745043,2096.48429374504
0.551851009196684,3.00310442032296,-4.08563000205958,-2.46732511075591,0.253612579196414,0.503425436786122,178.658451911591,2102.65845191159
0.876401731847167,3.46361930725255,-3.42213458441245,-1.73338037724114,0.242665071660692,0.533629274283482,158.245367349089,2082.24536734909
0.633215419149053,2.7759318741377,-3.04232869921624,-1.91968508480918,0.2722481737556,0.491858739981619,157.929323894724,2081.92932389472
0.965456290488173,3.01204546330108,-2.34925650243711,-1.28330306383466,0.276604667347079,0.484367961166228,119.941914750856,2043.94191475086
0.588830127945956,2.75581775995905,-3.22441531337657,-2.07192685097479,0.268151916370469,0.49461520245582,155.063537810429,2079.06353781043
0.65758807908704,2.6961019732725,-2.76349514287717,-1.82291080281592,0.227082239192707,0.527511879231957,168.278552840333,2092.27855284033
1.71699982259537,4.33380073963164,-2.73468706922195,-1.01734337812065,0.244683758574325,0.521244620504693,118.328637005423,2042.32863700542
0.839309543167732,3.24264217468112,-3.13195779751767,-1.73465678475935,0.197075197247372,0.499342048517768,165.864865884517,2089.86486588452
0.364196035455897,2.50955179026507,-4.32311830367609,-3.17435521453291,0.270975796722659,0.500425518042216,222.878306142372,2146.87830614237
0.407807609624277,2.65714215540237,-4.32826918097561,-2.9885505723607,0.269287305959495,0.507125757811453,222.656031531043,2146.65603153104
0.696234076968108,3.18050821627568,-3.63226709537389,-2.02293969689229,0.261139983698641,0.530656055835238,164.0884048124,2088.0884048124
0.460335181098529,2.53823726608663,-3.4988898760553,-2.54016977909101,0.216774910677707,0.507158411564309,203.488272158843,2127.48827215884
0.490783523449728,2.57290212863056,-3.37206988785033,-2.40307089969453,0.218148034618478,0.500952037512921,223.969542743768,2147.96954274377
1.08457207121891,3.48975471116563,-2.80718733850852,-1.39437555183895,0.21444086699232,0.528818932939829,147.072461999561,2071.07246199956
0.83942905720295,3.01645782285027,-2.70988290164547,-1.59966415139367,0.197067684946007,0.518193223571884,155.050237833356,2079.05023783336
0.786357724165812,3.0569935867807,-2.97104279084051,-1.72105463896847,0.222713122722708,0.523764404858017,155.038918420693,2079.03891842069
0.747676099939682,2.83010815652938,-2.67813568545935,-1.68859154997405,0.204011514880971,0.497880583891611,166.019641665686,2090.01964166569
0.431774084898978,2.64638852498765,-4.054998012922,-2.86447722863845,0.200075065655474,0.519739436669177,245.275506369583,2169.27550636958
0.670545430396583,2.95488389694629,-3.25531218640492,-1.96693353465818,0.236410014487086,0.49261587110687,161.711384910553,2085.71138491055
0.550796600835972,3.01644523846554,-4.12990106640613,-2.50638918248799,0.23186776561892,0.512836949386518,183.838330545674,2107.83833054567
0.395076389707019,2.53124558581001,-4.05440845277675,-2.9648119360159,0.238676872423313,0.493498882750754,202.579314889755,2126.57931488975
0.401590064042551,2.5341586271002,-3.99783294104727,-2.87062523151166,0.284530801969898,0.511903593239222,203.674398697146,2127.67439869715
0.505206674949961,2.65627771108028,-3.49154693922085,-2.37740202324941,0.251500011094631,0.485495680053018,183.359277244488,2107.35927724449
0.868240323783297,3.14941070729532,-2.8560029785319,-1.55832618858686,0.255348332755326,0.5278277376535,132.244166816206,2056.24416681621
1.02482418684854,3.34969396433806,-2.73716452995392,-1.46093724314055,0.173340132103078,0.51331648160067,145.395633363474,2069.39563336347
1.94342171251752,4.0152041793702,-2.07390198665985,-0.830329767096482,0.202694654085083,0.501771055749404,118.32597366548,2042.32597366548
0.422818940342703,2.64812001243136,-4.14630172110766,-2.89860244342866,0.23290345633662,0.494312006959919,212.770706498547,2136.77070649855
0.837607054274479,3.02803692836728,-2.73666738859369,-1.57844942411938,0.22910276453196,0.529571139290158,146.571722468756,2070.57172246876
1.12620608797987,3.32790829330567,-2.4584695747202,-1.23153589297177,0.245950478672302,0.513569147396528,119.223056654761,2043.22305665476
0.771889944235684,3.07892523904947,-3.07031484813634,-1.75156250210737,0.24284438325385,0.496231113942704,160.180043213078,2084.18004321308
0.647975650308429,3.10227138434388,-3.71313634144196,-2.14320410349283,0.25061376826457,0.496587073778541,180.959407897019,2104.95940789702
0.840194476888088,3.703757416608,-4.08173922181885,-1.96696661699052,0.237140597761691,0.52977111841775,167.001726955111,2091.00172695511
0.982212139890224,2.93920781800916,-2.19884845813749,-1.27166138783693,0.224557045350862,0.488805837952953,132.517106521181,2056.51710652118
0.655752275380343,2.81507232846009,-3.02119890085983,-1.92238766152356,0.22405729501686,0.509925598870048,169.68016271496,2093.68016271496
0.707189019215704,3.02895704264027,-3.2433269312973,-1.90435094058776,0.237196057695298,0.494340662241642,157.257755321496,2081.2577553215
0.665852835502308,2.57919114935141,-2.49763409803397,-1.68585404069298,0.250903611923847,0.474187418151156,165.622721540895,2089.6227215409
0.886949539788296,2.8786377660439,-2.33568963519394,-1.40705917570381,0.215715084222526,0.515439330041924,131.156156599401,2055.1561565994
1.15008508295675,3.1729543680903,-2.18845535238584,-1.17635155051476,0.203091768553835,0.526313819126201,124.575741645388,2048.57574164539
0.611249752120052,2.85509588409883,-3.33397783766999,-2.10173777651408,0.233719926492137,0.504268153365966,174.267724472856,2098.26772447286
0.762546536079882,3.07532642278774,-3.10067391274127,-1.77342204060812,0.243062381836087,0.528301859293462,153.151030769585,2077.15103076958
0.702274231036021,2.98251289012125,-3.16663446650201,-1.92747968994813,0.195987723715432,0.525740877978155,168.187675631748,2092.18767563175
0.491033702801003,2.87928744980511,-4.22083869768758,-2.6817832686871,0.250080097697724,0.520862231246686,210.76732860493,2134.76732860493
0.82923827394562,2.77509672695623,-2.32175783665896,-1.43502806953968,0.238252587027204,0.468666727260898,125.076082387484,2049.07608238748
0.917220767150325,3.32031747917654,-3.00486768217667,-1.55461776935021,0.255370402577198,0.515405671296899,147.803023525279,2071.80302352528
1.21618645755312,3.3203718864015,-2.26627861943693,-1.14369817305544,0.221377003444162,0.518708206435155,119.61367014536,2043.61367014536
0.603535203758547,2.79822311284597,-3.2434117100806,-2.0490033001083,0.269190481646178,0.50843563085834,149.869886230288,2073.86988623029
0.780669847116205,3.14795876507722,-3.1734427886618,-1.77895635045847,0.237234473809804,0.531486145738735,142.778440050141,2066.77844005014
1.23044247965729,3.18884806649496,-2.06607626104165,-1.07873772125039,0.217075825183379,0.498777117923004,121.532803092222,2045.53280309222
0.540099613986831,2.42605889749069,-2.72438714158998,-1.9815467492024,0.264389773120166,0.491374988429835,155.089298571768,2079.08929857177
0.819038575540494,3.20644424845158,-3.13821748616768,-1.72510678442632,0.232337189647558,0.512091534128663,148.477889776585,2072.47788977659
0.676880501950503,2.74787019068277,-2.78881965246619,-1.84242793244696,0.187376577185454,0.497683048473943,166.835810694523,2090.83581069452
0.76756604164557,2.78019622991871,-2.51753290840065,-1.56352645574381,0.247520463397046,0.49692907143423,135.402953620946,2059.40295362095
0.361582180706245,2.04684259553075,-2.896689075424,-2.64634275923297,0.184054733714338,0.518720192779935,218.527978258509,2142.52797825851
1.36777425118517,3.33622575085175,-2.03440045954255,-1.02973166902965,0.189850344581482,0.514966125127879,117.506229865122,2041.50622986512
0.441406749010979,1.98805204538425,-2.23849711406327,-2.04941687512862,0.20253333840879,0.466792117471817,180.688205864645,2104.68820586464
0.787074819583654,2.87523423416044,-2.62585325295415,-1.59010622083218,0.236425490397879,0.503055432225949,149.007388939552,2073.00738893955
0.474202182939617,3.09221619371083,-5.04099376418575,-3.05317266010232,0.207268038991411,0.533333233875834,240.936681187769,2164.93668118777
1.08154071462121,3.11095035652701,-2.23708917980149,-1.16224122220283,0.275961849799206,0.508875415678146,117.813650730944,2041.81365073094
0.4321613375244,2.78738507865148,-4.49456886934631,-2.98575510174364,0.239180630150824,0.526413008455963,239.126609722954,2163.12660972295
0.577981261616476,2.74148736023435,-3.25086358565713,-2.15037118822627,0.221234556021437,0.492124193846582,177.48578584786,2101.48578584786
0.727641167386292,3.07248028314284,-3.24340331244957,-1.88352795678458,0.227732662360479,0.526500210738689,157.09864016786,2081.09864016786
0.85519764990199,3.42410838984374,-3.42742939797074,-1.75129328930609,0.250646490484091,0.514295532916115,154.870043856776,2078.87004385678
0.727383743296274,3.10405705215704,-3.31158424691425,-1.89976922532372,0.233944292997727,0.536106771194149,163.633016987735,2087.63301698773
0.887990178047051,3.20042853445539,-2.88368696450085,-1.53745564201254,0.264607383895056,0.518958619846642,134.919047708154,2058.91904770815
0.81909262276059,3.19097715933632,-3.1078094675937,-1.72652739877446,0.221345815235059,0.530411605579458,153.486277924754,2077.48627792475
1.0303596782012,3.06010394637684,-2.27207944001147,-1.24687072015029,0.238098078181937,0.493343421792428,124.825250397109,2048.82525039711
0.695298942119617,2.8118278973892,-2.84279740899418,-1.78780997169259,0.234218056149186,0.507531338569547,160.609705701823,2084.60970570182
0.828995747428047,3.313930988491,-3.31188025709206,-1.72466779806018,0.274094559148797,0.504004776122367,158.524275389114,2082.52427538911
0.89361931332745,3.13624031383981,-2.75173196221807,-1.52266131439021,0.232135312689059,0.517087184878791,148.40658529703,2072.40658529703
1.11911190492885,3.39787452337067,-2.57917711931263,-1.29060460305764,0.227507441147036,0.513517591969089,120.877564283309,2044.87756428331
0.448758085664479,2.41716169096534,-3.25491106840959,-2.47273869006963,0.220429152673789,0.51001208160998,198.927420725615,2122.92742072561
1.05197361019283,3.07050416492051,-2.24054950985557,-1.25639498837751,0.203006718647095,0.497863446724401,136.286150827222,2060.28615082722
0.593524648222974,2.46012569812871,-2.549270055049,-1.81743373030046,0.255037653570781,0.506882887808946,147.208243582458,2071.20824358246
0.476307771664502,2.41831124951926,-3.06956428566881,-2.30918926604565,0.229412236369734,0.481250547922429,187.64265685997,2111.64265685997
0.925448721021882,2.82901700397552,-2.16201530862383,-1.28925379287477,0.239203127381012,0.490573517009066,117.153914616696,2041.1539146167
0.776797737625226,3.048263459525,-2.99045352110639,-1.74670096369549,0.215369284374457,0.488351746302701,160.912013638969,2084.91201363897
0.426959029044886,2.2478708956163,-2.95867004772231,-2.39139963391953,0.24102027372924,0.505118025223395,181.248643841853,2105.24864384185
1.08084068444522,3.4568926007164,-2.76407675637729,-1.38485122697606,0.214317202962706,0.52649589461248,145.45702084386,2069.45702084386
1.02291808246367,3.95336423454023,-3.81973127635488,-1.6970477955328,0.235347526396915,0.519167441159728,150.392241200869,2074.39224120087
0.775164818221321,2.78584842515183,-2.50300041535975,-1.58682978438172,0.210109627512761,0.500958307330231,148.499333960471,2072.49933396047
0.833919372112528,2.92170768556703,-2.55911305258345,-1.45985048595962,0.291942183255873,0.502563527352514,131.795449344935,2055.79544934493
0.707189538068647,3.14642626066605,-3.49976833680477,-1.99465423695174,0.229944750512795,0.542902673850078,175.050189893534,2099.05018989353
1.08496007209761,3.20678579598182,-2.36955151755706,-1.26145538042793,0.216380476601347,0.51489981475888,135.060853776477,2059.06085377648
0.809548058077525,2.87846811549338,-2.55870501116024,-1.51581789402087,0.262006218317212,0.511464448714328,125.214413776313,2049.21441377631
0.751041676928846,3.03724782007138,-3.07069321314185,-1.84491394109779,0.177109545329262,0.511704778883909,162.866570223298,2086.8665702233
0.638291631067394,2.80570636345197,-3.08322552527863,-1.94778424866793,0.250040559688144,0.526563104837706,171.005286420684,2095.00528642068
0.648578294940797,2.73369425487049,-2.88056366417337,-1.85514511780063,0.252306115299931,0.514742645713865,157.745202494177,2081.74520249418
0.91716837663797,3.48543621142618,-3.31135097255869,-1.64234958232252,0.257757475556326,0.505464242243468,132.866525012905,2056.86652501291
0.899996950054024,3.47160693812575,-3.34780432648116,-1.67987641930951,0.248800637827944,0.502339749791971,163.435337514181,2087.43533751418
1.12627749175931,3.33054345371993,-2.46220842072177,-1.27377679319269,0.204785762699923,0.500271536297302,136.404696763906,2060.40469676391
0.492538087954518,3.05117197218392,-4.72534542582441,-2.86266534292814,0.234731636922965,0.516983890009794,201.435414475459,2125.43541447546
0.438622232561906,2.33795237752708,-3.11544930569216,-2.42812356233635,0.236985732137349,0.50526450729048,200.812310636686,2124.81231063669
0.706995126561713,2.46178135220021,-2.14300183917594,-1.53384618853239,0.207171012089942,0.49462445855284,154.180806758387,2078.18080675839
0.765160216579816,3.14626708037327,-3.23428882165619,-1.79213953748457,0.26381358984655,0.51390880129258,150.683265258242,2074.68326525824
0.638114609535109,3.0316598814647,-3.60082714748473,-2.12966215560668,0.24582011369396,0.521349758900497,178.668580959666,2102.66858095967
1.00493556064529,2.76331767272922,-1.89960552184919,-1.15363786913371,0.221235197829325,0.49952869259298,117.934829465416,2041.93482946542
0.706225271657054,2.93098020990403,-3.04104275774938,-1.83074047896555,0.244362414921913,0.52043365784221,157.772141200329,2081.77214120033
0.704002359218347,2.90389876742313,-2.99453117628906,-1.8041408024777,0.258280387876919,0.505414317887459,155.035093115254,2079.03509311525
0.45673441074958,2.44895879056172,-3.28276073398255,-2.47447570296755,0.206468334665347,0.496572036322616,185.863087527622,2109.86308752762
0.659439178127561,2.71742920712887,-2.79950818084719,-1.85884380249037,0.201565479564154,0.504192981848837,174.997539538499,2098.9975395385
0.747949192906697,3.02273841622733,-3.05400006430528,-1.7710124329442,0.249671889529826,0.509955984938927,149.345590371824,2073.34559037182
0.479565695168612,2.63344288431956,-3.61526142030188,-2.5000936970725,0.245560246537522,0.52815839980059,202.841040553385,2126.84104055338
0.512231675412351,3.20041941292202,-4.99904872651748,-2.89190764923234,0.232088353499872,0.506541846498243,227.56138945001,2151.56138945001
0.810948490304756,2.94675877899825,-2.67692319716263,-1.57237283555023,0.244486566882869,0.510170142175556,142.137198640176,2066.13719864018
0.78018199994866,2.62829931785297,-2.21357237948356,-1.46115799236484,0.223256232794113,0.4871767347291,143.6593338413,2067.6593338413
1.33127472900511,4.12690361312261,-3.19831306433878,-1.27577429041948,0.27420766417179,0.505316924749833,123.390394924724,2047.39039492472
