"A","alpha_0","lambda_0","m","mu0","sigma","tau","tc"
0.545568132428976,2.65909231996823,-3.24009575789991,-2.13559829143074,0.30139551549254,0.611458850621634,92.2296097001204,2041.22960970012
0.18907689422433,2.16891183686619,-6.21992784390275,-5.41843299529215,0.317095520140542,0.605416711549183,177.552536163792,2126.55253616379
0.308251806347218,2.65024288672643,-5.69646893709711,-3.98103103966337,0.317796789006613,0.60041024404342,138.384057585328,2087.38405758533
0.258768251033605,2.26882535744062,-4.97314535496965,-4.13854206037752,0.245352309156208,0.590696031793906,155.611117687172,2104.61111768717
0.539930639053648,2.7713841627963,-3.5562763169266,-2.25469519921085,0.311730895494367,0.600170623782897,91.3671396832476,2040.36713968325
0.163053868483931,2.0560110252902,-6.48126501906863,-6.06134756808062,0.243351131824276,0.619230219344635,218.729670731643,2167.72967073164
0.905999836453337,3.28045541021088,-2.96947837775246,-1.5453282533273,0.265077929003088,0.622344535274761,78.4928686654892,2027.49286866549
0.369441397064056,2.07241178006109,-2.90634091108048,-2.5463874770041,0.25840348108899,0.564078514827636,108.515850315779,2057.51585031578
0.364577531798374,2.59294548057035,-4.61038166014062,-3.27815488878566,0.277941214805773,0.608542979170661,133.379485619909,2082.37948561991
0.261337233897762,2.52455477388616,-6.09688936330893,-4.56031407556506,0.269756894868846,0.623910921283449,165.470996615003,2114.470996615
0.352751547890613,2.22114759265663,-3.49643868174761,-2.79554444507332,0.35277284217697,0.613353341892329,109.323064823687,2058.32306482369
0.30439748012371,2.59943115320754,-5.54952222134012,-3.96281244443297,0.306984979893767,0.617037272754881,149.517589573725,2098.51758957372
0.279134755449894,2.36265696223799,-4.99950992506705,-3.93207955196193,0.300028625376981,0.576559933126156,139.297700473866,2088.29770047387
0.340684181070664,2.77366111488649,-5.64540152411544,-3.77753169473234,0.293190206956407,0.629958847993817,134.471025724073,2083.47102572407
0.256549617564849,2.46192891275196,-5.90635646719678,-4.50716882591449,0.290984716703137,0.603061014890972,164.314622502515,2113.31462250252
0.245523938433586,2.72183114677487,-7.54342411458766,-5.23618797701857,0.30671583134292,0.644354980166236,182.160945747458,2131.16094574746
0.275562489336322,2.37033401416692,-5.09728605682916,-3.99159715066643,0.309303926029,0.607488107435933,147.382672233885,2096.38267223388
0.288813901711865,2.57873216955939,-5.75618033178566,-4.16860149502735,0.295747613991746,0.622731947737681,148.715198432237,2097.71519843224
0.401467323365926,2.60663069024598,-4.2310564022786,-2.90524805638691,0.341131584665599,0.597330408991513,109.633837758037,2058.63383775804
0.436202198451392,2.6729205708301,-4.09472052372224,-2.76061400041112,0.303240996559921,0.604501295126704,113.228209925491,2062.22820992549
0.325274630199801,2.79091187215016,-5.98662511223528,-3.93555324054903,0.354532141203347,0.607419683493829,149.388233963695,2098.3882339637
0.548909927592018,2.95280783179601,-3.9710859893558,-2.38009731093112,0.309604298902679,0.624080384725831,101.700743163073,2050.70074316307
0.423940864381454,2.48257380115555,-3.63445305465906,-2.66249351063134,0.265478300693946,0.602628341682628,106.776930402984,2055.77693040298
0.169713604333392,2.06597769595168,-6.28745093378766,-5.76069495601311,0.325964107255608,0.614715272630892,191.730694529557,2140.73069452956
0.661179479754678,2.83957313665077,-3.04878472687191,-1.88100439247592,0.266349861246808,0.607077140003875,91.5058640208946,2040.50586402089
0.272634334395019,2.1857730712383,-4.38096317687949,-3.68262152161333,0.325995140863488,0.601222925774047,129.724340990749,2078.72434099075
0.272977478395231,2.28093203547306,-4.76472544642915,-3.89624585610544,0.28163000545302,0.581686752551713,144.896715084418,2093.89671508442
0.321460237222879,2.50261057700149,-4.87078880597084,-3.57620904710066,0.31635726004473,0.594140233235994,122.118225232741,2071.11822523274
0.316426049721245,2.72212500928776,-5.85442046626511,-4.02530318896677,0.276057289549163,0.604923705257203,152.362991666555,2101.36299166655
0.191169891679915,2.14147588574151,-5.99717733911104,-5.30579909229815,0.295176738475153,0.611559210194069,178.892999272907,2127.89299927291
0.34399712100723,2.7075744638187,-5.32777676718481,-3.62250147310934,0.312959463149187,0.619211887500201,141.74628991001,2090.74628991001
0.39763139213091,3.53660580616479,-7.86380356010771,-4.1235418820083,0.323548911316765,0.64171684173905,146.775646716896,2095.7756467169
0.403111881073839,2.53490260403797,-3.98507927553583,-2.85895487430383,0.285212691888104,0.597754909695718,113.626937355208,2062.62693735521
0.565366125160214,2.73270051678661,-3.3021310360298,-2.06064440315258,0.356108560258708,0.607445434192276,88.4168468296658,2037.41684682967
0.244628361994661,2.90819801121955,-8.64333105480826,-5.62654629005812,0.31756825885714,0.642804235229168,193.797721342638,2142.79772134264
0.625022632730657,2.94079534256238,-3.45918563342787,-2.05889870933711,0.293652373264782,0.618622466961364,93.455411537302,2042.4554115373
0.51886480985869,2.6558802602788,-3.39862128964751,-2.24604173907807,0.313276420311189,0.607158042376682,89.2699948355701,2038.26999483557
0.253578197500177,2.80745420246245,-7.7705804132851,-5.28141388384007,0.254263532710084,0.602118827600217,182.869495525392,2131.86949552539
0.295361150682819,2.42476196706916,-4.97650976046856,-3.79217799547726,0.312562864083267,0.609401799504186,144.786502757586,2093.78650275759
0.345946635784065,2.3926147655049,-4.13691363346953,-3.16786662876152,0.290202503898491,0.606919502421265,124.294174162384,2073.29417416238
0.272670223510682,2.71617817625753,-6.76423684092576,-4.66396659308816,0.316735262226668,0.598506987307383,152.063763273232,2101.06376327323
0.360052783217908,2.71058668057152,-5.10152989738527,-3.46487782071825,0.299274002170237,0.593625836016173,142.322872051551,2091.32287205155
0.389975131520703,2.71412917242723,-4.72241469340299,-3.22416207308883,0.255712607436972,0.590876694168675,137.50734133,2086.50734133
0.243182958880249,2.71978186544821,-7.60457623108324,-5.28054385866188,0.311504774128047,0.612632950583975,166.24757966011,2115.24757966011
0.203002211222148,2.13861686780851,-5.63255207879244,-4.96521029121276,0.302261562746983,0.611052748046554,184.895746753912,2133.89574675391
0.253132441089189,2.06821738890125,-4.22459004992405,-3.76932272632168,0.315924861861869,0.583055083063769,136.816998039235,2085.81699803923
0.371438018428641,2.71696636513545,-4.96846436217427,-3.33624527014421,0.321116429971339,0.613439439918163,126.375716083205,2075.37571608321
0.283646661370959,2.53492980486004,-5.66362132072117,-4.17154406293993,0.296919963056144,0.614703687194607,156.642569458014,2105.64256945801
0.321121501045834,2.30125036825998,-4.12285789036969,-3.27041602335307,0.312729858758891,0.60633022138393,117.576693400448,2066.57669340045
0.343100302447902,2.66001006978901,-5.15567424518179,-3.57659071913801,0.299841406993561,0.625205319643493,134.114612487523,2083.11461248752
